Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
20163,Moss Icon,As Afterwards The Words Still Ring,3U1hYn1QQRfOzr98GyCd0V,16,2012,emo,0.442,0.706,7,-8.736,1,0.0519,0.0018,0.0904,0.123,0.478,80.756,233413,4
479712,Marconi Union,A Citizen's Dream,2ehLNjSUtNeq82kVqDqC2F,30,2021,ambient,0.242,0.559,9,-13.822,0,0.035,0.833,0.927,0.256,0.18,99.993,361760,4
590788,George Formby,Farmer's Boy - Remastered,3Kyj6319BMih0GB0swqJiu,1,2023,comedy,0.835,0.445,0,-12.106,1,0.0591,0.956,0.00119,0.0791,0.958,123.575,189179,4
624340,Elliott Smith,Division Day,0r4PPDxPUEb90hTyWv6xSS,26,2000,alt-rock,0.64,0.539,7,-10.759,0,0.03,0.762,0.826,0.139,0.326,115.651,189627,4
423895,Youngblood Hawke,Knock Me Down,2R8pXE4O7rCPlFX8gcnZq4,41,2020,alt-rock,0.702,0.898,10,-3.714,1,0.0338,0.00519,1.9e-05,0.483,0.8,115.031,185647,4
1217495,George Frideric Handel,"Handel: Harpsichord Suite No. 5 in E Major, HWV 430: IV. Air con Variazioni, ""The Harmonious Blacksmith"" (from ""Suites de Pièces pour le Clavecin I"", 1720) - 1996 Digital Remaster",6oLUU0gA9mGBxKkFHVh047,13,2008,german,0.338,0.0472,4,-24.668,1,0.0391,0.994,0.83,0.0994,0.582,144.414,263880,4
304653,Dog Music,The Most Relaxing Music for Dogs,5a23rPo2mumHpzSYLlXYxE,25,2017,sleep,0.0957,0.00377,9,-39.13,1,0.0454,0.991,0.906,0.0993,0.16,65.951,143778,3
800216,Fats Domino,Blue Monday - Remastered 2002,5Fj9saj5QUhkgbn1K4VWOs,12,2002,blues,0.382,0.918,11,-4.839,1,0.04,0.628,0.0,0.104,0.917,153.385,140600,3
1115292,La Húngara,Con el Amor no Se Juega,0WMKolDPioynrK2kQL0Qcq,6,2006,spanish,0.758,0.837,1,-3.652,1,0.049,0.374,9.35e-06,0.101,0.797,89.895,207573,4
805483,K-Ci & JoJo,Down For Life,5GikCj6vVe38h4i3hb8b8G,31,2002,dance,0.697,0.686,6,-4.401,1,0.0369,0.112,0.0,0.196,0.527,129.923,286107,4
824075,Living Sacrifice,The Poisoning,2XGj1P8PRGKoNO5xCLoj3C,10,2002,hard-rock,0.468,0.919,6,-4.266,1,0.058,1.67e-05,0.477,0.122,0.404,164.048,260249,4
406646,Hozier,To Noise Making (Sing),5in02YJDTkdfKDQjfsvxYp,53,2019,pop,0.619,0.556,0,-7.687,1,0.0806,0.133,0.0,0.594,0.566,99.39,206920,4
153538,Jair Oliveira,Samba Raro,5bZIlAuTHQMSP1lpQlEHwY,2,2014,samba,0.561,0.489,2,-13.714,0,0.0535,0.29,0.0,0.816,0.609,129.469,263083,4
596146,TWENTYTHREE,GRAVEWORLD.TV/LIVE,5MrQWiPCl5x6WFuni1hV2p,52,2023,emo,0.82,0.745,2,-8.0,1,0.114,0.0374,0.000454,0.18,0.231,120.046,168000,4
1281153,Tosca,Joe Si Ha,11Se7B9FfdETt07jBte7AK,23,2009,electro,0.411,0.414,5,-14.983,0,0.0313,0.68,0.938,0.152,0.0939,159.922,249693,4
538427,Henry Smith,Lucky - Piano Version,6KgVIAHZdUEQVgn6x15dJj,42,2022,classical,0.411,0.0244,0,-20.704,1,0.0441,0.994,0.943,0.109,0.12,113.835,126438,4
946511,The Canton Spirituals,Drug Me,3o6zWkTVX0fHMHBrcq1J12,5,2004,gospel,0.599,0.623,9,-6.541,1,0.161,0.583,0.0,0.576,0.496,83.54,260067,4
143974,Green Velvet,Dance To My Beat - Original Mix,3QdRKVnWKW5UdhHutw8FZs,7,2014,minimal-techno,0.8,0.859,11,-6.059,0,0.115,0.00239,0.804,0.0709,0.776,124.02,325963,4
1240427,Bob Mould,Who Needs To Dream?,7oF2LQpApUCglJEQKH2Tdz,4,2008,power-pop,0.41,0.977,0,-4.359,0,0.0906,0.00108,0.0,0.462,0.411,140.006,237320,4
280879,Inpetto,Pizzie Ride,5DC8DBj7SRfcXlBNq0dKka,14,2017,groove,0.767,0.834,1,-5.218,1,0.0399,0.0613,0.798,0.121,0.245,125.978,168828,4
200607,Goatsnake,Another River to Cross,0WJv7f1u7VnlqR3pRuteSv,14,2015,psych-rock,0.223,0.597,4,-5.515,1,0.0386,0.00687,0.000469,0.346,0.0703,67.833,265136,4
1187625,Mari Iijima,ひとりぼっちが好き,5CKjSLVsP3zIKBOWtn1oG5,3,2007,techno,0.86,0.492,0,-7.819,1,0.0368,0.239,0.0682,0.1,0.79,121.857,247187,4
463426,Ron Sexsmith,When Love Pans Out,6s3jfXcIfDzG42oOMrm1Jw,13,2020,power-pop,0.571,0.363,10,-13.911,1,0.0274,0.635,0.00251,0.113,0.35,105.607,206954,4
712929,Max von Schillings,"Mona Lisa, Op. 31: Act II: Was ist…ach so…zur Mette lauten sie… (Lisa)",73d4bJnt2gBv60svwTIGSH,0,2000,opera,0.201,0.041,6,-25.445,0,0.0448,0.93,0.000279,0.139,0.0369,150.671,379933,5
126410,Sylvan Esso,Dreamy Bruises,1IJtXifBZTthPrvQ4ylnaZ,36,2014,electro,0.584,0.72,9,-7.888,0,0.0482,0.00035,0.000123,0.153,0.376,180.016,248133,4
132431,The Stutzman Family,Handfuls of Purpose,57hbOiqWLg0uwHWbu18TQe,19,2014,gospel,0.549,0.342,8,-10.219,1,0.0265,0.798,1.69e-05,0.162,0.318,95.91,178444,3
292498,Jürgen Drews,Wenn die Wunderkerzen brennen - Single Version,3Ju5k0ccySXSJ1RS50jJ8c,19,2017,party,0.637,0.999,2,-1.178,1,0.0504,0.0546,0.0,0.628,0.826,129.973,203520,4
203395,Formell,La Moda,7s2fMW65lXY6R6OSoS5Csg,24,2015,salsa,0.696,0.832,0,-4.93,0,0.0481,0.518,0.0,0.287,0.855,165.073,272253,4
213642,Greg Laswell,And So I Tried To Sleep,4qYqjBpy8QCrabBwbndLJa,11,2016,acoustic,0.287,0.211,7,-13.671,0,0.0344,0.236,0.000404,0.149,0.171,109.711,212187,4
219300,Jay Fung,同在記號,2EiapyhORalA9d0eExNiIr,18,2016,cantopop,0.547,0.466,6,-7.988,1,0.0311,0.493,0.0,0.0951,0.475,66.054,255776,4
455381,Youth Code,Puzzle,0ojvMl6FuHjNY5vqOpZRsZ,24,2020,industrial,0.595,0.9,7,-7.015,1,0.0467,0.0117,0.00711,0.102,0.256,125.021,215040,4
841367,Guttermouth,Gusto,3jymhwp36ljUzB81WaUHZG,18,2002,punk,0.695,0.875,9,-5.055,1,0.0349,0.00605,0.0,0.0801,0.867,124.015,133307,4
1104948,Buddy Holly,Well...All Right,3WwnlVO4V8C73sAS5uoBWj,18,2006,rock-n-roll,0.728,0.487,11,-11.768,1,0.0424,0.441,0.00134,0.24,0.922,124.544,132800,4
594120,DRS,I Remember,50XoRFlGUmOq3awHidb9cB,38,2023,drum-and-bass,0.778,0.662,7,-6.838,1,0.0889,0.0154,0.327,0.0539,0.429,86.508,345963,4
1366646,Noisecontrollers,Darkside of Emotions - Radio Edit,5o5pF635uWWfcZi2Vpd4iN,3,2010,hardstyle,0.467,0.906,11,-6.578,0,0.0319,0.276,0.433,0.38,0.134,149.955,175350,4
237730,William Yilima,Umulungu Mwinza,2p0rqMWjzYodJt1FEDoTr0,25,2016,gospel,0.711,0.761,9,-10.943,1,0.0466,0.155,0.0108,0.514,0.77,94.996,132011,4
1069120,NITTI,Relentless,5VHfPr91YcktOeTE3dzWwp,0,2006,dubstep,0.708,0.539,5,-8.181,1,0.444,0.0374,0.0,0.119,0.412,177.745,248733,4
261072,[bsd.u],bmo,2ZBOKmRMeAJA5KPiZka19U,30,2017,chill,0.805,0.263,0,-10.961,1,0.138,0.0425,0.929,0.109,0.3,83.973,69635,4
354315,The Righteous Brothers,You've Lost That Lovin' Feeling - Remastered,0i6iHbKHq8cQPQwCn01LJI,22,2018,rock-n-roll,0.362,0.324,1,-14.12,1,0.0273,0.509,0.0,0.0789,0.462,93.917,226673,4
504333,Nas,YKTV (feat. A Boogie Wit da Hoodie & YG),2qVv26D3Y1LTSTL8DP4gBU,41,2021,hardcore,0.608,0.679,9,-5.187,1,0.415,0.114,0.0,0.141,0.525,130.697,203430,5
1176479,Gilberto Santa Rosa,No Te Vayas - Salsa Version,45Jqpxom98Pydr6WMTLfSq,31,2007,salsa,0.763,0.625,5,-7.568,1,0.055,0.621,2.57e-06,0.154,0.558,94.976,301680,4
1437094,Brennan Heart,Bang the Bass,6NX5x5Q794o6aYekgIRtJh,0,2011,hardstyle,0.59,0.924,7,-4.72,1,0.109,0.0147,0.00146,0.828,0.155,150.016,211357,4
359767,Bruce Springsteen,"Open All Night - Live at New Orleans Jazz and Heritage Festival, New Orleans, LA - 04/30/06",7awkh54pac4Hdk5dWr34mF,22,2018,singer-songwriter,0.296,0.865,4,-6.732,1,0.144,0.123,0.0,0.912,0.745,175.632,397200,4
372494,Shirley Kwan,夜迷宮 - 1990 Version,1yb1GJdoLOh2ozIAzqwshQ,1,2019,cantopop,0.799,0.664,4,-10.894,0,0.0702,0.386,2.06e-05,0.0605,0.896,114.528,259827,4
475577,UFO95,Enchanted Forest,6pesgfyHGajhnW4hv8A5Kv,23,2020,techno,0.657,0.84,6,-9.386,1,0.0418,0.00592,0.909,0.241,0.423,154.014,315579,4
914122,Traditional,It Came upon a Midnight Clear,4KFNzrHQUnO4r8HHilGdAQ,0,2003,sleep,0.191,0.243,4,-18.801,1,0.0745,0.994,4.36e-06,0.113,0.0784,81.385,195013,4
872795,Freddie McGregor,Victim,5VtlhPDawYvBjkpEv8Nf5N,0,2003,dub,0.737,0.559,7,-9.411,1,0.187,0.177,2.36e-06,0.156,0.581,172.022,228000,4
647186,B-Thong,Schizophrenic Pavement,5syO0EzO1PSRG7pTk13yq3,0,2000,goth,0.299,0.943,4,-5.811,1,0.138,2.79e-05,0.0,0.0507,0.545,143.46,119293,4
316991,lofi.samurai,purpose,3q5STCqR9FnsB16POL867r,40,2018,chill,0.656,0.165,9,-21.01,0,0.229,0.975,0.833,0.13,0.44,111.506,111900,4
1343173,Ryan Bingham,Self-Righteous Wall,5iJL6oASAmyPrDIsIHW2Gd,25,2010,country,0.758,0.243,7,-12.964,1,0.0407,0.302,0.00142,0.109,0.255,118.13,316667,3
322899,Before I Turn,Bereave,6kbmFHUNFF2sTsgmKdIKkz,24,2018,death-metal,0.571,0.962,11,-3.953,1,0.0688,0.000887,1.03e-06,0.411,0.357,110.037,240039,4
258565,Bassnectar,Other Worlds,560eluwgcEcAEUFk18fyWS,38,2017,breakbeat,0.486,0.739,0,-4.694,1,0.0354,0.0175,0.0873,0.0674,0.0297,140.042,309429,1
1423695,Flatsound,We're Fighting Again,2YVUybKmCcLOMcONVBf1yF,25,2011,emo,0.408,0.559,0,-12.211,1,0.0774,0.71,0.874,0.126,0.149,119.959,214751,4
1056129,Vinterriket,Illusion des Eises,5ikanNoTiNUqB1sCU4Zadv,1,2006,black-metal,0.182,0.213,3,-16.873,1,0.0455,0.887,0.908,0.116,0.0332,122.565,511053,4
852687,Hombres G,En mi coche,1Rm0dxiXDP3DKexDpWMHbl,22,2002,spanish,0.734,0.568,0,-12.269,1,0.0335,0.00227,0.36,0.0824,0.965,138.83,242533,4
1282599,Cursive,Donkeys,2z9axsbaqsGnfe5uwVSyiM,14,2009,emo,0.548,0.682,4,-6.101,1,0.081,0.0593,3.9e-05,0.154,0.203,118.285,238000,4
333046,Gee Tee,Bad Habit,1o6U36R7qdOALRB0rdAwGF,25,2018,garage,0.463,0.922,9,-3.7,1,0.0512,0.414,0.96,0.253,0.923,89.755,91298,4
213420,Johnnyswim,"Rescue You - Soundcheck, Live",6aEDVL9jTlCa4AbcEE6D6s,10,2016,acoustic,0.544,0.169,9,-17.243,0,0.369,0.738,0.0,0.302,0.484,141.903,288515,4
35586,BIGBANG,Bingle Bingle (빙글빙글),5nEqDf0voYu56KiHf7cfDe,35,2012,k-pop,0.74,0.773,1,-3.324,0,0.0397,0.00874,0.0,0.059,0.81,125.042,180533,4
415123,Maximillian,On My Mind,5NjfO70bhIyNOOFBcXb6ql,58,2019,singer-songwriter,0.758,0.48,5,-6.762,0,0.0601,0.03,0.0,0.491,0.555,98.46,174213,4
861099,Venom,Beauty And The Beast,6PN4oGAIKXivPSQGy74o43,4,2003,black-metal,0.296,0.911,7,-11.71,1,0.0469,0.000113,0.0857,0.0464,0.417,162.299,231640,4
408875,Deerhunter,Plains,1TaulOKRn22mz0b1Aa56Y9,28,2019,psych-rock,0.67,0.831,11,-5.68,0,0.134,0.181,0.28,0.13,0.804,115.064,133079,4
407681,Andrew Gold,Don't Scream (It's Only Halloween),5rrguC7v3z6NqmzKd5F4HG,10,2019,power-pop,0.606,0.644,1,-11.619,1,0.0368,0.242,2.6e-06,0.388,0.789,136.651,212000,4
582997,Durs,All Gone,6imZUICpik2ZVecP0MO3aF,44,2022,trance,0.815,0.611,11,-6.137,0,0.0644,0.0515,0.274,0.338,0.299,141.997,229437,4
24304,Mind Spiders,More Than You,1WTd5ZzOPykO6ieNPPTVn2,8,2012,garage,0.299,0.856,4,-5.221,1,0.0495,0.000112,0.795,0.161,0.432,141.555,203427,4
98735,Seo Fernandez,Donde Esta el Amor,3JjWGjASVW6Mqw14D7uc3R,18,2013,salsa,0.73,0.895,7,-6.731,1,0.0508,0.425,0.00369,0.482,0.697,104.004,223269,4
209414,Guadalupe Plata,Huele a Rata,6l2fGwrq5wGujA59AFOI1O,21,2015,spanish,0.493,0.85,9,-8.887,0,0.0589,0.481,0.733,0.341,0.478,103.454,183463,4
400787,Jazz Instrumental Chill,Blue Weather,6LJHQMbWqM4LRW5cv2MUM1,32,2019,jazz,0.568,0.0726,10,-21.296,1,0.044,0.967,0.976,0.103,0.412,90.251,107671,4
158296,Joan Chamorro,Unchain My Heart,5LjHdvzIf8t3jn1edA1cDq,15,2014,spanish,0.565,0.764,8,-5.687,0,0.144,0.663,4.65e-06,0.0918,0.84,142.704,216733,4
1090819,NELL,A Talk with the Afternoon,6UDnqdMsB3UwSBdYGm6M0f,8,2006,k-pop,0.308,0.69,3,-5.637,0,0.0446,0.135,0.000155,0.124,0.156,149.602,271093,4
1217484,Deichkind,Hört ihr die Signale,3serldiHzOUGgt0zZkptJ2,38,2008,german,0.738,0.828,4,-6.469,0,0.384,0.0723,3.47e-05,0.128,0.395,131.987,234893,4
783470,Ivan Kozlovsky,Gitara,62UUAyR1ibBDeI3ao3mh8p,0,2001,romance,0.412,0.17,5,-9.275,1,0.068,0.977,2.7e-05,0.143,0.35,70.407,207219,1
1194287,David Gilmour,Breathe (In the Air) [Reprise] - Live In Gdansk,6OimTX21jr0Ozzfusf2rd0,31,2008,blues,0.388,0.72,11,-12.283,0,0.209,0.701,0.000529,0.759,0.549,61.383,91840,4
829531,Pia Fraus,400 & 57,1KlSberDtUJKrXQsEujQr3,8,2002,indie-pop,0.333,0.876,4,-6.082,1,0.037,0.000856,0.635,0.252,0.922,152.205,236640,4
1098741,Vijay Yesudas,Nee Madhu Pakaru (From “Moodal Manju”),0VCW4PuJYVNIyI3l0g4yj4,1,2006,pop-film,0.683,0.445,2,-9.084,1,0.0281,0.776,9.05e-06,0.252,0.742,118.02,202632,4
864195,Christophe Goze,Solitude,43YFQB8VCIR6zdYkAzjBRT,1,2003,chill,0.461,0.264,6,-17.043,1,0.0406,0.739,0.712,0.374,0.11,111.143,260171,3
1076971,The Open Mind,Thor The Thunder God,2YcbhayWfzGfnksbvxLVPi,6,2006,garage,0.395,0.461,11,-12.183,0,0.0315,0.0116,0.262,0.0967,0.556,111.143,166760,4
47762,Daniel,"Brasil, samba e forró",5g3dmi3aCHBCT1orf7tnlQ,4,2012,sertanejo,0.861,0.777,2,-5.152,1,0.0784,0.337,0.0,0.0952,0.782,104.007,182107,4
384058,LSDREAM,EXPAND THE UNIVERSE,0Jh5xZwo7IeUQkf4Vbzxvq,36,2019,edm,0.6,0.901,1,-3.754,1,0.101,0.00338,0.000575,0.803,0.218,95.014,226707,4
1423594,Bayside,"On Love, On Life",7eeCvjc0PpWnIEPQmZngPi,25,2011,emo,0.527,0.292,2,-7.509,1,0.027,0.804,0.0,0.352,0.141,106.004,207067,4
352253,Hardwell,Power - MorganJ & Pherato Remix,5jZIiuE5UNFQDK7y7Viaum,37,2018,progressive-house,0.626,0.823,5,-3.113,0,0.0521,0.00677,0.00124,0.217,0.58,149.993,175206,4
257986,Jimmy Page,What Is and What Should Never Be,7IxPk2UE7mQNs9mCzAmsMu,25,2017,blues,0.29,0.904,9,-5.157,1,0.249,0.0975,0.229,0.828,0.346,168.243,326787,4
472549,The Altons,Over and Over,7b5gPymzpcoFv2KdpgVsqA,50,2020,soul,0.612,0.271,6,-7.209,1,0.0267,0.815,1.45e-05,0.182,0.253,115.156,226135,3
770621,Yes,In The Presence Of: Deeper / Death Of Ego / True Beginner / Turn Around...,2fSFPvMgmTN5KIlzwtUpbi,11,2001,jazz,0.516,0.548,7,-7.822,1,0.0276,0.429,0.00181,0.16,0.284,129.037,624133,4
620352,Monica Naranjo,Diva,5oGy2kYYxvZVS2c4HY1ixR,49,2023,spanish,0.476,0.966,7,-3.906,0,0.147,0.00355,0.0,0.239,0.383,134.066,188431,4
830270,Acumen Nation,Just a Bastard,7aS0qXTMigwgvhdX6l36QJ,0,2002,industrial,0.647,0.965,6,-5.778,1,0.259,0.135,0.00138,0.37,0.181,89.044,233747,4
1261321,David Ramirez,Carry Me Like the Wind,5GMcpJPNxtr3C4s9dIox8p,5,2009,acoustic,0.375,0.662,4,-8.395,1,0.0319,0.015,0.0,0.145,0.238,83.876,260600,4
148525,The Sugar Stems,Get to You - Live,2MSZWcshvC6dFE8YuBR2RO,0,2014,power-pop,0.341,0.907,9,-6.757,1,0.0385,0.0322,0.0,0.571,0.869,162.709,148766,4
136247,Warrant,Cherry Pie,7ISA7aYBTfGYnTMD74SmW0,24,2014,hard-rock,0.591,0.927,7,-6.674,1,0.056,0.0563,0.0,0.352,0.468,88.627,200093,4
1412960,Wiz Khalifa,Wake Up,3fLkVBQOk72E64f4pQR1PL,48,2011,dance,0.724,0.586,5,-6.946,0,0.188,0.426,0.0,0.152,0.676,172.067,226840,4
422713,BaianaSystem,Miçanga,7yqGQh8ullxqsv30ASaEgE,50,2020,afrobeat,0.698,0.689,2,-6.017,0,0.0299,0.279,0.0943,0.21,0.668,102.0,243667,4
137627,Omegatypez,Take Me High - Radio Version,0PAfdoSLzjpFqxLeGOjkIv,0,2014,hardstyle,0.608,0.988,9,-3.904,0,0.0452,0.00888,0.567,0.119,0.26,149.986,211212,4
1171099,Pako & Frederik,Percunia - Chopstick Mix,4BEvufXLi38FSkhtgIwTob,0,2007,progressive-house,0.809,0.707,2,-12.677,1,0.0562,0.00367,0.894,0.025,0.674,124.005,466973,4
516875,Squeeze,Take Me I'm Yours,05g8odKZNtmjsf37iVe26n,19,2021,power-pop,0.656,0.713,7,-5.759,1,0.0351,0.000553,0.0333,0.163,0.932,123.779,167120,4
1063754,Dennis Brown,Changing Times,4jEUOLtX0JvjwIvLbuWmSr,15,2006,dancehall,0.853,0.39,2,-12.433,0,0.211,0.109,2.47e-06,0.0526,0.88,144.977,179987,4
230641,DRAMA,Hopes Up,6iJIDgJ1v9nlgZeifIjaBG,55,2016,edm,0.741,0.614,7,-7.255,0,0.032,0.317,0.0898,0.153,0.652,121.988,206346,4
163176,Three Days Grace,Car Crash,2rC9oaV3lthiRcokhTeuo9,46,2015,alt-rock,0.548,0.913,6,-4.561,0,0.0768,0.165,0.0,0.279,0.155,146.047,170907,4
308110,Mr. Cloudy,May Purpose,0ksf2C20VKQT5BbtU63fv4,16,2017,techno,0.682,0.562,7,-13.508,0,0.0476,0.412,0.903,0.155,0.632,115.537,374120,4
894570,Ikke Nurjanah,Surga Di Telapak Kaki Ibu,4gJMMbU7cEqxsWTTztMXq2,11,2003,k-pop,0.546,0.615,7,-6.559,0,0.0302,0.394,6.04e-05,0.287,0.407,150.031,281360,4
53842,The Paramedic,Eddie Would Be Proud,0ubi2lTPhnMtXYBIrHOh96,14,2012,trance,0.275,0.977,9,-1.22,0,0.183,3.42e-05,0.0,0.202,0.123,121.902,215650,3
448883,Spineshank,Infected,4vAlvXeR4ZeIvdsIrlTcWF,36,2020,groove,0.557,0.944,3,-5.451,1,0.0407,8.49e-05,0.515,0.259,0.623,119.797,255307,4
1205640,Chicane,U R Always - Chicane Rework Mix,3EcwHBiaDZbaS46ApxyqTB,14,2008,disco,0.644,0.875,10,-7.305,0,0.0449,0.005,0.825,0.0814,0.774,130.985,280653,4
135010,Matvey Emerson,Shine - Anton Ishutin Remix,3X2Qi6OGl4WGcFGwQjpA3M,16,2014,groove,0.858,0.669,4,-6.991,1,0.0415,0.265,0.735,0.0678,0.851,119.991,456010,4
380242,Dallerium,Still Love You,5H1tp2k7Ck2KPBE8t4zOO1,49,2019,deep-house,0.721,0.854,11,-6.74,1,0.0392,0.0187,0.369,0.252,0.104,124.019,178794,4
1458904,Don Gibson,"Blues in My Heart - Oh, Lonesome Me",0xlGpTpL2nKys3vlgkM3hk,0,2011,rock-n-roll,0.606,0.305,0,-10.471,1,0.0284,0.977,0.0285,0.261,0.643,94.964,155573,4
393849,Freddie Hultana,Romantico,34wsM03urCPsVeoXPXf7mc,29,2019,guitar,0.482,0.118,11,-21.338,0,0.0707,0.94,0.593,0.107,0.533,108.489,110000,3
1132388,The Meditations,War Mongers,35D8dZFx6Ng692dtSGq93L,9,2007,dancehall,0.907,0.607,8,-7.022,1,0.0816,0.459,0.541,0.0985,0.901,132.704,214760,4
1062551,Waylon Jennings,It's Not Supposed To Be That Way,3oa8NDypliVnz1WMipVDzK,16,2006,country,0.564,0.111,4,-17.698,1,0.0365,0.77,0.0497,0.107,0.226,130.51,208493,3
462573,Himesh Reshammiya,"Ek Haseena Thi (From ""Karzzzz"")",5v2fxkDrk5CPxCUQn00rHw,37,2020,pop-film,0.66,0.735,1,-7.0,1,0.0398,0.0623,0.000933,0.128,0.215,125.951,477440,4
916614,Soraya,Espejo,1QCu9MvHO7xFHj4bp5kIvH,20,2003,spanish,0.563,0.385,9,-6.613,1,0.0255,0.498,0.0,0.145,0.426,137.981,241720,4
280816,Tenside,Unbreakable,2JMK1ZoKYhSCFCRxuc5C60,15,2017,groove,0.466,0.96,6,-3.736,1,0.057,9.35e-05,9.46e-06,0.429,0.297,95.016,196820,4
1298572,Mambalam Sisters,Sri Thulasi Stotram,5h9lw6ZDUeUhstXRwKeCW3,17,2009,indian,0.347,0.231,7,-9.596,1,0.0376,0.962,0.0,0.182,0.352,80.983,304849,3
794908,Beam Vs. Cyrus,Take This Sound (Out of My Head) - Midnight Journey Mix,10efWPDnfVNVjZQrAZWtzS,6,2001,trance,0.755,0.972,11,-5.923,1,0.0738,0.000199,0.671,0.0619,0.485,137.997,422232,4
350650,Kishore Kumar,"Aaj Unse Pehli Mulaqat Hogi (From ""Paraya Dhan"")",31Zrgqzqg2ajep6ynGHgiV,22,2018,pop-film,0.498,0.501,7,-11.234,1,0.122,0.75,1.47e-05,0.167,0.755,86.438,346013,4
809337,Sandy Wagner,Die wilden Zeiten,0PKjOvcUSC4hn3baWLKtda,1,2002,disco,0.679,0.948,4,-4.911,1,0.0293,0.0621,7.09e-06,0.405,0.968,133.975,203227,4
1147758,Hezekiah Walker,Lift Him Up - Radio Edit,5edWtBxNBoXKZpNCor80SW,10,2007,gospel,0.454,0.891,1,-4.034,1,0.252,0.176,0.0,0.741,0.372,171.91,268413,4
133075,Thi'sl,Broken Crown,0sbLXiReQVLnqJ7SH8l1mM,11,2014,gospel,0.515,0.827,2,-4.317,1,0.332,0.163,0.0,0.0503,0.217,151.15,107996,4
1146786,Xandria,Sleeping Dogs Lie,0fPWAH4q7wSsZ8XZRzX7Io,19,2007,german,0.511,0.936,2,-4.626,0,0.0614,0.00108,1.44e-05,0.293,0.469,139.983,251893,4
662313,Fats Waller,Your Feet's Too Big - 2000 Remastered,2n6jfSf03etmvGLlcKJIvy,3,2000,piano,0.689,0.0567,0,-23.673,1,0.101,0.79,0.0,0.196,0.683,119.51,187920,4
347742,Ryan Farish,Wilderness,4h8m0n8WuCeOmWTZPLSWv0,6,2018,new-age,0.195,0.348,0,-15.216,1,0.0348,0.791,0.949,0.108,0.118,116.818,232147,3
399804,JOHNNASCUS,What Even Is My True Self,7DI0neesXonOa3FyblpdOq,14,2019,industrial,0.449,0.682,1,-10.822,1,0.0667,0.245,0.0278,0.306,0.261,118.484,264324,4
1310424,Wajid,Tere Bina Lagta Nahin Jiya,5p0ojhPa9dOXYvvPTcxwDN,41,2009,pop-film,0.472,0.802,9,-5.699,0,0.0812,0.34,0.0,0.324,0.615,165.957,281099,4
1040706,Gino & Geno,Bebo Pa Carai,5yjRRCdHhkyeShPQgttARp,48,2005,sertanejo,0.774,0.806,4,-5.953,1,0.06,0.149,0.0,0.279,0.84,112.008,211067,4
1311571,Big Star,Motel Blues - Demo,4atZOfUEeIxxWmFZ6Mz7bI,7,2009,power-pop,0.444,0.284,7,-16.469,1,0.0344,0.488,2.7e-05,0.0951,0.394,153.894,183373,3
1079588,My Cross To Bare,Chikitola Won't Sleep,5HLKisljPr2la3G5vLA3HA,0,2006,grindcore,0.18,0.745,8,-5.899,0,0.102,6.42e-06,0.826,0.29,0.262,64.116,198545,4
1272496,Kristinia DeBarge,Speak Up,6u88kKIAGstDtF400mk1fq,40,2009,dance,0.613,0.76,9,-4.778,1,0.216,0.454,0.0,0.284,0.573,148.119,222000,4
778634,The Shazam,I Hate That Song,3VG6NO1NeDvVEQgMIkk3km,0,2001,power-pop,0.3,0.948,2,-6.187,1,0.081,0.0359,0.11,0.263,0.313,152.492,189547,4
366942,Gil Joe,Better (feat. Nkay),2wMih7adBuDGr8ccoBfTzq,18,2019,afrobeat,0.577,0.614,4,-4.184,1,0.041,0.0069,0.0,0.117,0.382,100.174,218400,4
784522,Gerardo Rosales,Para el Rey,5SP1K4ig7JfbxlhJ4SPLRg,0,2001,salsa,0.83,0.395,2,-13.954,0,0.0505,0.48,0.0709,0.0741,0.868,137.231,343880,4
1002179,Basto,Rock With You - NUfrequency Remix,3Vq48eMTkCbfMhsVhZI6Zb,0,2005,edm,0.716,0.793,6,-8.285,1,0.0454,0.0011,0.782,0.0626,0.618,130.002,464000,4
255699,ROMES,Summer Sound,0n5M23g9jUnTrNug9b7bC5,32,2017,alt-rock,0.593,0.875,7,-5.801,1,0.0303,0.00158,0.0,0.0354,0.686,110.002,231444,4
1068456,Freddie McGregor,I'll Do Anything,6qw7NhdQH5aZQu2MMXvaFb,6,2006,dub,0.783,0.596,5,-6.74,1,0.137,0.084,0.0,0.0767,0.822,81.494,258627,4
1135392,Thelma Houston,Don't Leave Me This Way - Previously Unreleased Extended Version,5yXV2TGSXsu5DOmWyK854A,3,2007,disco,0.527,0.667,10,-10.565,1,0.0412,0.28,0.00426,0.115,0.808,121.115,418760,4
501727,Phantom Elite,Worst Part of Me,50hI7ixIhQaBHSdiQJraVt,14,2021,goth,0.386,0.874,2,-6.171,1,0.0545,0.0117,0.0,0.118,0.265,179.745,282587,4
727974,Andrei Krylov,Solovei. Nightingale. (Variations to M.Glinka theme by A.Krylov,4g0tXt1Yw0omtLmToNfY4w,0,2000,sleep,0.246,0.197,9,-22.109,0,0.0336,0.942,0.829,0.0985,0.326,173.732,139987,3
981225,Dorian,Te Echamos De Menos,39rPpz4sEtcK6hYd9qu08N,17,2004,spanish,0.623,0.735,2,-7.882,1,0.0945,0.606,0.00664,0.146,0.67,115.657,263627,4
